,ward,district,date_day,date_year,charge_1_type,race_WHITE HISPANIC,race_BLACK,race_BLACK HISPANIC,race_WHITE,race_ASIAN / PACIFIC ISLANDER,race_AMER INDIAN / ALASKAN NATIVE,race_UNKNOWN / REFUSED
33350,7,003,8,2020,M,0,1,0,0,0,0,0
33351,28,011,8,2020,M,0,1,0,0,0,0,0
33352,24,010,8,2020,M,0,0,0,1,0,0,0
33353,15,007,8,2020,F,0,1,0,0,0,0,0
33354,24,011,8,2020,M,0,1,0,0,0,0,0
33355,42,001,8,2020,M,0,0,0,1,0,0,0
33356,4,001,8,2020,F,0,1,0,0,0,0,0
33357,1,014,8,2020,F,0,1,0,0,0,0,0
33358,24,011,8,2020,M,1,0,0,0,0,0,0
33359,17,006,8,2020,M,0,1,0,0,0,0,0
33360,42,001,8,2020,F,0,1,0,0,0,0,0
33361,29,015,8,2020,M,0,1,0,0,0,0,0
33362,24,011,8,2020,M,0,1,0,0,0,0,0
33363,30,025,8,2020,M,1,0,0,0,0,0,0
33364,10,004,8,2020,F,0,1,0,0,0,0,0
33365,6,006,8,2020,F,0,1,0,0,0,0,0
33366,16,007,8,2020,F,0,1,0,0,0,0,0
33367,42,018,8,2020,M,0,1,0,0,0,0,0
33368,27,011,8,2020,F,0,1,0,0,0,0,0
33369,3,002,14,2021,F,0,1,0,0,0,0,0
33370,3,002,14,2021,F,0,1,0,0,0,0,0
33371,48,020,14,2021,M,0,1,0,0,0,0,0
33372,11,009,14,2021,F,0,1,0,0,0,0,0
33373,28,015,14,2021,F,0,1,0,0,0,0,0
33374,44,019,14,2021,M,0,1,0,0,0,0,0
33375,41,016,14,2021,F,0,1,0,0,0,0,0
33376,4,001,14,2021,M,1,0,0,0,0,0,0
33377,5,003,14,2021,M,0,1,0,0,0,0,0
33378,11,009,14,2021,M,0,0,0,1,0,0,0
33379,9,005,14,2021,F,0,1,0,0,0,0,0
33380,17,006,14,2021,F,0,1,0,0,0,0,0
33381,6,007,14,2021,O,0,1,0,0,0,0,0
33382,26,025,7,2022,O,0,1,0,0,0,0,0
33383,7,003,14,2021,M,0,1,0,0,0,0,0
33384,28,015,14,2021,M,0,1,0,0,0,0,0
33385,29,025,14,2021,M,1,0,0,0,0,0,0
33386,28,012,14,2021,F,1,0,0,0,0,0,0
33387,9,005,14,2021,M,0,1,0,0,0,0,0
33388,25,012,14,2021,M,1,0,0,0,0,0,0
33389,25,012,14,2021,M,1,0,0,0,0,0,0
33390,31,025,14,2021,F,1,0,0,0,0,0,0
33391,2,018,14,2021,M,0,1,0,0,0,0,0
33392,20,003,14,2021,M,0,1,0,0,0,0,0
33393,19,022,14,2021,F,0,1,0,0,0,0,0
33394,15,009,14,2021,M,0,1,0,0,0,0,0
33395,20,009,14,2021,M,0,1,0,0,0,0,0
33396,6,007,14,2021,F,0,1,0,0,0,0,0
33397,37,011,14,2021,F,0,1,0,0,0,0,0
33398,9,005,14,2021,M,0,1,0,0,0,0,0
33399,2,018,14,2021,M,1,0,0,0,0,0,0
33400,43,018,14,2021,F,0,0,0,1,0,0,0
33401,29,015,14,2021,F,0,1,0,0,0,0,0
33402,28,011,14,2021,M,0,1,0,0,0,0,0
33403,3,002,14,2021,M,0,1,0,0,0,0,0
33404,34,005,14,2021,M,0,1,0,0,0,0,0
33405,9,005,14,2021,F,0,1,0,0,0,0,0
33406,9,005,14,2021,M,0,1,0,0,0,0,0
33407,41,016,14,2021,M,0,1,0,0,0,0,0
33408,28,011,14,2021,M,0,1,0,0,0,0,0
33409,24,011,14,2021,F,0,1,0,0,0,0,0
33410,3,002,14,2021,M,0,1,0,0,0,0,0
33411,11,012,14,2021,M,0,1,0,0,0,0,0
33412,7,003,14,2021,M,0,1,0,0,0,0,0
33413,34,005,14,2021,M,0,1,0,0,0,0,0
33414,34,005,14,2021,F,0,1,0,0,0,0,0
33415,7,004,14,2021,M,0,1,0,0,0,0,0
33416,28,011,14,2021,F,0,1,0,0,0,0,0
33417,42,018,14,2021,M,0,1,0,0,0,0,0
33418,41,016,14,2021,M,0,1,0,0,0,0,0
33419,22,010,14,2021,M,0,1,0,0,0,0,0
33420,2,018,14,2021,M,0,1,0,0,0,0,0
33421,24,010,14,2021,F,0,1,0,0,0,0,0
33422,37,025,14,2021,F,0,1,0,0,0,0,0
33423,21,006,7,2022,F,0,1,0,0,0,0,0
33424,25,009,7,2022,F,0,1,0,0,0,0,0
33425,5,003,7,2022,M,1,0,0,0,0,0,0
33426,1,014,7,2022,F,1,0,0,0,0,0,0
33427,42,018,7,2022,M,0,1,0,0,0,0,0
33428,28,015,7,2022,M,0,1,0,0,0,0,0
33429,41,016,7,2022,M,1,0,0,0,0,0,0
33430,8,006,7,2022,F,0,0,1,0,0,0,0
33431,26,012,7,2022,M,0,1,0,0,0,0,0
33432,38,016,7,2022,M,1,0,0,0,0,0,0
33433,16,007,9,2020,F,0,1,0,0,0,0,0
33434,21,006,9,2020,M,0,1,0,0,0,0,0
33435,3,001,9,2020,M,0,1,0,0,0,0,0
33436,16,008,9,2020,M,0,1,0,0,0,0,0
33437,38,016,7,2022,F,1,0,0,0,0,0,0
33438,7,004,7,2022,M,0,1,0,0,0,0,0
33439,40,020,7,2022,M,1,0,0,0,0,0,0
33440,46,019,7,2022,F,0,1,0,0,0,0,0
33441,5,002,7,2022,F,0,1,0,0,0,0,0
33442,29,025,7,2022,F,1,0,0,0,0,0,0
33443,24,010,25,2021,M,0,1,0,0,0,0,0
33444,12,009,9,2020,F,1,0,0,0,0,0,0
33445,37,015,9,2020,M,0,1,0,0,0,0,0
33446,29,015,9,2020,M,0,1,0,0,0,0,0
33447,8,004,9,2020,M,1,0,0,0,0,0,0
33448,27,011,9,2020,F,0,1,0,0,0,0,0
33449,13,008,9,2020,F,1,0,0,0,0,0,0
33450,22,010,9,2020,M,0,1,0,0,0,0,0
33451,7,004,9,2020,F,0,1,0,0,0,0,0
33452,6,006,9,2020,M,0,1,0,0,0,0,0
33453,6,006,9,2020,M,0,1,0,0,0,0,0
33454,27,011,9,2020,M,0,1,0,0,0,0,0
33455,11,009,9,2020,M,0,1,0,0,0,0,0
33456,4,002,9,2020,M,0,1,0,0,0,0,0
33457,17,006,9,2020,M,0,1,0,0,0,0,0
33458,17,007,9,2020,F,0,1,0,0,0,0,0
33459,17,007,9,2020,F,0,1,0,0,0,0,0
33460,24,010,9,2020,M,0,1,0,0,0,0,0
33461,42,001,9,2020,F,0,1,0,0,0,0,0
33462,42,001,15,2020,F,0,1,0,0,0,0,0
33463,42,001,19,2020,F,0,1,0,0,0,0,0
33464,42,001,9,2020,F,0,1,0,0,0,0,0
33465,42,018,9,2020,F,0,1,0,0,0,0,0
33466,28,011,9,2020,M,0,1,0,0,0,0,0
33467,42,018,9,2020,F,0,1,0,0,0,0,0
33468,48,024,9,2020,M,0,1,0,0,0,0,0
33469,2,018,9,2020,M,0,1,0,0,0,0,0
33470,21,022,9,2020,F,1,0,0,0,0,0,0
33471,6,006,9,2020,M,0,1,0,0,0,0,0
33472,50,024,9,2020,M,1,0,0,0,0,0,0
33473,26,025,9,2020,F,0,1,0,0,0,0,0
33474,20,009,9,2020,F,1,0,0,0,0,0,0
33475,28,012,9,2020,F,0,1,0,0,0,0,0
33476,21,006,9,2020,M,0,1,0,0,0,0,0
33477,24,010,9,2020,F,0,1,0,0,0,0,0
33478,42,018,9,2020,M,0,1,0,0,0,0,0
33479,49,024,9,2020,M,0,1,0,0,0,0,0
33480,49,024,29,2020,O,0,1,0,0,0,0,0
33481,17,008,9,2020,F,0,1,0,0,0,0,0
33482,17,008,9,2020,F,0,1,0,0,0,0,0
33483,21,006,9,2020,M,0,1,0,0,0,0,0
33484,6,007,9,2020,F,0,1,0,0,0,0,0
33485,7,003,9,2020,M,0,1,0,0,0,0,0
33486,37,011,9,2020,F,0,1,0,0,0,0,0
33487,16,007,9,2020,M,0,1,0,0,0,0,0
33488,27,018,9,2020,M,0,1,0,0,0,0,0
33489,42,018,9,2020,F,0,1,0,0,0,0,0
33490,42,018,16,2020,F,0,1,0,0,0,0,0
33491,4,001,9,2020,F,0,1,0,0,0,0,0
33492,4,001,13,2020,F,0,1,0,0,0,0,0
33493,11,009,9,2020,F,0,1,0,0,0,0,0
33494,6,007,9,2020,F,0,1,0,0,0,0,0
33495,36,025,9,2020,F,1,0,0,0,0,0,0
33496,42,001,9,2020,M,0,1,0,0,0,0,0
33497,37,015,9,2020,F,0,1,0,0,0,0,0
33498,43,018,9,2020,F,0,1,0,0,0,0,0
33499,26,014,9,2020,M,0,0,1,0,0,0,0
33500,20,009,9,2020,F,0,1,0,0,0,0,0
33501,6,007,9,2020,F,0,1,0,0,0,0,0
33502,8,006,9,2020,F,0,1,0,0,0,0,0
33503,2,018,9,2020,M,0,1,0,0,0,0,0
33504,39,017,9,2020,F,0,1,0,0,0,0,0
33505,22,008,9,2020,F,0,0,0,1,0,0,0
33506,8,004,9,2020,F,0,1,0,0,0,0,0
33507,30,025,9,2020,F,1,0,0,0,0,0,0
33508,48,020,9,2020,M,0,1,0,0,0,0,0
33509,10,004,9,2020,M,0,1,0,0,0,0,0
33510,27,018,9,2020,F,1,0,0,0,0,0,0
33511,12,009,7,2022,F,1,0,0,0,0,0,0
33512,6,007,7,2022,F,0,1,0,0,0,0,0
33513,34,005,7,2022,M,0,1,0,0,0,0,0
33514,6,006,7,2022,M,0,1,0,0,0,0,0
33515,28,015,7,2022,M,0,1,0,0,0,0,0
33516,24,010,7,2022,M,1,0,0,0,0,0,0
33517,29,015,7,2022,F,0,1,0,0,0,0,0
33518,20,009,25,2021,F,1,0,0,0,0,0,0
33519,20,009,25,2021,F,1,0,0,0,0,0,0
33520,21,006,25,2021,F,0,1,0,0,0,0,0
33521,42,001,25,2021,M,0,1,0,0,0,0,0
33522,37,015,25,2021,F,0,1,0,0,0,0,0
33523,34,005,7,2022,F,0,1,0,0,0,0,0
33524,10,004,23,2022,F,0,1,0,0,0,0,0
33525,38,016,23,2022,M,0,1,0,0,0,0,0
33526,36,025,23,2022,M,0,0,0,0,0,0,1
33527,27,011,14,2022,M,0,1,0,0,0,0,0
33528,45,016,25,2021,F,0,1,0,0,0,0,0
33529,24,010,25,2021,M,1,0,0,0,0,0,0
33530,26,025,25,2021,M,1,0,0,0,0,0,0
33531,12,010,25,2021,M,1,0,0,0,0,0,0
33532,21,022,25,2021,M,0,0,1,0,0,0,0
33533,40,020,25,2021,M,1,0,0,0,0,0,0
33534,3,009,25,2021,M,0,1,0,0,0,0,0
33535,31,025,25,2021,F,1,0,0,0,0,0,0
33536,3,002,25,2021,F,0,1,0,0,0,0,0
33537,15,009,25,2021,M,1,0,0,0,0,0,0
33538,49,024,25,2021,M,1,0,0,0,0,0,0
33539,6,007,25,2021,F,0,1,0,0,0,0,0
33540,42,018,25,2021,M,0,1,0,0,0,0,0
33541,42,018,25,2021,M,0,1,0,0,0,0,0
33542,12,010,25,2021,M,1,0,0,0,0,0,0
33543,28,011,25,2021,M,0,1,0,0,0,0,0
33544,26,014,25,2021,M,1,0,0,0,0,0,0
33545,9,005,25,2021,M,0,1,0,0,0,0,0
33546,34,022,25,2021,M,0,1,0,0,0,0,0
33547,13,008,15,2021,M,0,0,0,1,0,0,0
33548,34,022,15,2021,F,0,1,0,0,0,0,0
33549,16,008,15,2021,M,0,1,0,0,0,0,0
33550,31,016,15,2021,M,0,1,0,0,0,0,0
33551,16,007,15,2021,M,0,1,0,0,0,0,0
33552,14,008,15,2021,M,1,0,0,0,0,0,0
33553,3,002,15,2021,M,0,1,0,0,0,0,0
33554,11,009,25,2021,M,1,0,0,0,0,0,0
33555,36,025,25,2021,M,1,0,0,0,0,0,0
33556,5,003,15,2021,M,0,1,0,0,0,0,0
33557,26,025,15,2021,M,1,0,0,0,0,0,0
33558,10,004,15,2021,M,1,0,0,0,0,0,0
33559,20,003,15,2021,F,0,1,0,0,0,0,0
33560,34,005,15,2021,M,0,1,0,0,0,0,0
33561,28,011,15,2021,M,0,1,0,0,0,0,0
33562,27,011,15,2021,F,0,1,0,0,0,0,0
33563,27,012,15,2021,M,0,1,0,0,0,0,0
33564,27,018,15,2021,M,0,0,0,1,0,0,0
33565,27,018,15,2021,M,0,0,0,1,0,0,0
33566,7,004,15,2021,O,0,1,0,0,0,0,0
33567,49,024,15,2021,M,0,1,0,0,0,0,0
33568,2,018,15,2021,M,0,1,0,0,0,0,0
33569,34,005,15,2021,F,0,1,0,0,0,0,0
33570,50,017,15,2021,M,1,0,0,0,0,0,0
33571,16,007,15,2021,F,0,1,0,0,0,0,0
33572,39,017,15,2021,M,0,0,0,1,0,0,0
33573,41,016,15,2021,M,0,0,0,1,0,0,0
33574,26,025,25,2021,F,0,1,0,0,0,0,0
33575,5,003,15,2021,M,0,1,0,0,0,0,0
33576,8,006,15,2021,M,0,1,0,0,0,0,0
33577,46,019,15,2021,M,1,0,0,0,0,0,0
33578,46,019,15,2021,F,0,0,0,1,0,0,0
33579,43,019,15,2021,M,0,1,0,0,0,0,0
33580,1,014,15,2021,M,0,0,0,0,1,0,0
33581,16,007,15,2021,F,0,1,0,0,0,0,0
33582,20,003,15,2021,F,0,1,0,0,0,0,0
33583,6,007,15,2021,F,0,1,0,0,0,0,0
33584,28,011,15,2021,F,0,1,0,0,0,0,0
33585,27,011,15,2021,F,0,1,0,0,0,0,0
33586,24,010,15,2021,M,0,1,0,0,0,0,0
33587,1,014,15,2021,M,1,0,0,0,0,0,0
33588,24,010,15,2021,F,0,1,0,0,0,0,0
33589,45,017,15,2021,M,0,0,0,1,0,0,0
33590,4,001,15,2021,M,1,0,0,0,0,0,0
33591,28,011,15,2021,F,0,1,0,0,0,0,0
33592,3,001,15,2021,M,0,1,0,0,0,0,0
33593,26,014,15,2021,F,0,1,0,0,0,0,0
33594,20,003,15,2021,M,0,0,1,0,0,0,0
33595,40,020,15,2021,M,0,0,0,1,0,0,0
33596,8,006,25,2021,M,0,1,0,0,0,0,0
33597,48,020,25,2021,M,1,0,0,0,0,0,0
33598,25,010,25,2021,F,1,0,0,0,0,0,0
33599,3,001,25,2021,M,1,0,0,0,0,0,0
33600,9,005,25,2021,M,0,1,0,0,0,0,0
33601,20,002,25,2021,M,0,1,0,0,0,0,0
33602,40,024,25,2021,F,0,1,0,0,0,0,0
33603,24,010,23,2022,M,0,1,0,0,0,0,0
33604,5,003,23,2022,M,0,1,0,0,0,0,0
33605,36,025,23,2022,M,1,0,0,0,0,0,0
33606,44,019,23,2022,M,0,1,0,0,0,0,0
33607,49,024,23,2022,F,1,0,0,0,0,0,0
33608,49,024,4,2022,F,1,0,0,0,0,0,0
33609,16,007,23,2022,M,0,1,0,0,0,0,0
33610,28,015,23,2022,M,0,1,0,0,0,0,0
33611,39,016,23,2022,F,1,0,0,0,0,0,0
33612,39,016,13,2022,F,0,0,0,1,0,0,0
33613,12,009,23,2022,F,1,0,0,0,0,0,0
33614,21,005,23,2022,F,0,1,0,0,0,0,0
33615,48,020,7,2022,M,0,1,0,0,0,0,0
33616,36,025,26,2021,M,1,0,0,0,0,0,0
33617,42,018,23,2022,F,0,1,0,0,0,0,0
33618,20,002,23,2022,F,0,1,0,0,0,0,0
33619,45,016,23,2022,M,1,0,0,0,0,0,0
33620,2,014,23,2022,F,0,1,0,0,0,0,0
33621,20,009,23,2022,F,0,1,0,0,0,0,0
33622,49,024,23,2022,F,0,1,0,0,0,0,0
33623,16,008,23,2022,O,0,1,0,0,0,0,0
33624,17,006,14,2022,F,0,1,0,0,0,0,0
33625,27,012,14,2022,M,1,0,0,0,0,0,0
33626,33,017,23,2022,M,1,0,0,0,0,0,0
33627,37,015,23,2022,M,0,1,0,0,0,0,0
33628,42,018,23,2022,M,0,1,0,0,0,0,0
33629,30,017,14,2022,M,1,0,0,0,0,0,0
33630,34,005,14,2022,M,0,1,0,0,0,0,0
33631,5,003,14,2022,F,0,1,0,0,0,0,0
33632,3,001,14,2022,F,0,1,0,0,0,0,0
33633,28,011,14,2022,M,0,1,0,0,0,0,0
33634,41,016,14,2022,M,0,1,0,0,0,0,0
33635,21,006,14,2022,M,0,1,0,0,0,0,0
33636,7,004,14,2022,F,0,1,0,0,0,0,0
33637,46,019,14,2022,M,0,0,0,1,0,0,0
33638,11,009,14,2022,F,0,1,0,0,0,0,0
33639,4,002,26,2021,F,0,1,0,0,0,0,0
33640,45,016,14,2022,M,0,1,0,0,0,0,0
33641,4,001,11,2020,M,0,1,0,0,0,0,0
33642,12,009,26,2021,M,1,0,0,0,0,0,0
33643,20,009,26,2021,M,1,0,0,0,0,0,0
33644,35,017,26,2021,M,1,0,0,0,0,0,0
33645,34,005,26,2021,M,0,1,0,0,0,0,0
33646,27,011,26,2021,F,1,0,0,0,0,0,0
33647,5,003,26,2021,M,0,1,0,0,0,0,0
33648,29,015,26,2021,M,0,1,0,0,0,0,0
33649,24,010,26,2021,F,0,1,0,0,0,0,0
33650,37,015,26,2021,M,0,1,0,0,0,0,0
33651,24,011,26,2021,M,0,1,0,0,0,0,0
33652,24,011,26,2021,M,0,1,0,0,0,0,0
33653,24,011,26,2021,F,0,1,0,0,0,0,0
33654,35,017,26,2021,M,1,0,0,0,0,0,0
33655,37,015,26,2021,M,0,1,0,0,0,0,0
33656,24,010,14,2022,F,0,1,0,0,0,0,0
33657,24,011,14,2022,F,0,1,0,0,0,0,0
33658,17,007,10,2020,M,0,1,0,0,0,0,0
33659,18,008,11,2020,M,0,1,0,0,0,0,0
33660,22,010,11,2020,F,1,0,0,0,0,0,0
33661,35,014,11,2020,M,1,0,0,0,0,0,0
33662,21,022,11,2020,F,0,1,0,0,0,0,0
33663,21,022,11,2020,F,0,1,0,0,0,0,0
33664,21,022,11,2020,F,0,1,0,0,0,0,0
33665,21,022,11,2020,F,0,1,0,0,0,0,0
33666,39,017,11,2020,F,0,0,0,1,0,0,0
33667,28,011,11,2020,F,0,1,0,0,0,0,0
33668,28,011,11,2020,F,0,1,0,0,0,0,0
33669,27,012,10,2020,F,0,1,0,0,0,0,0
33670,46,019,11,2020,M,1,0,0,0,0,0,0
33671,25,001,11,2020,F,1,0,0,0,0,0,0
33672,25,001,11,2020,F,1,0,0,0,0,0,0
33673,27,011,11,2020,M,1,0,0,0,0,0,0
33674,27,011,10,2020,F,0,1,0,0,0,0,0
33675,2,018,10,2020,M,0,1,0,0,0,0,0
33676,1,014,10,2020,M,0,0,0,1,0,0,0
33677,8,006,11,2020,M,0,1,0,0,0,0,0
33678,8,006,11,2020,M,0,1,0,0,0,0,0
33679,4,002,11,2020,M,0,1,0,0,0,0,0
33680,37,025,11,2020,M,1,0,0,0,0,0,0
33681,26,014,11,2020,M,1,0,0,0,0,0,0
33682,29,015,11,2020,F,0,1,0,0,0,0,0
33683,42,001,10,2020,M,0,0,0,0,1,0,0
33684,3,001,10,2020,F,0,1,0,0,0,0,0
33685,27,018,10,2020,F,0,1,0,0,0,0,0
33686,5,002,10,2020,M,1,0,0,0,0,0,0
33687,24,010,11,2020,F,0,1,0,0,0,0,0
33688,42,018,11,2020,F,0,1,0,0,0,0,0
33689,23,008,11,2020,F,1,0,0,0,0,0,0
33690,32,014,11,2020,M,1,0,0,0,0,0,0
33691,28,011,10,2020,M,0,1,0,0,0,0,0
33692,17,006,10,2020,F,0,1,0,0,0,0,0
33693,28,011,10,2020,F,0,0,0,1,0,0,0
33694,20,003,10,2020,F,0,1,0,0,0,0,0
33695,20,003,15,2020,F,0,1,0,0,0,0,0
33696,6,006,11,2020,F,0,1,0,0,0,0,0
33697,15,007,10,2020,F,0,1,0,0,0,0,0
33698,15,007,10,2020,F,0,1,0,0,0,0,0
33699,25,009,11,2020,F,1,0,0,0,0,0,0
33700,28,011,10,2020,M,0,1,0,0,0,0,0
33701,23,008,26,2021,M,0,0,0,1,0,0,0
33702,1,014,11,2020,M,0,1,0,0,0,0,0
33703,42,018,10,2020,F,0,1,0,0,0,0,0
33704,44,019,11,2020,F,0,1,0,0,0,0,0
33705,5,003,26,2021,M,0,1,0,0,0,0,0
33706,28,015,10,2020,F,0,1,0,0,0,0,0
33707,9,005,10,2020,M,0,1,0,0,0,0,0
33708,42,001,10,2020,M,0,1,0,0,0,0,0
33709,42,001,10,2020,O,0,0,0,1,0,0,0
33710,17,006,11,2020,M,0,1,0,0,0,0,0
33711,4,002,11,2020,M,0,1,0,0,0,0,0
33712,8,004,10,2020,M,0,1,0,0,0,0,0
33713,16,007,11,2020,M,0,1,0,0,0,0,0
33714,8,004,10,2020,F,0,1,0,0,0,0,0
33715,8,004,10,2020,F,0,1,0,0,0,0,0
33716,27,011,11,2020,F,0,1,0,0,0,0,0
33717,37,025,11,2020,M,0,1,0,0,0,0,0
33718,1,014,11,2020,M,0,0,0,1,0,0,0
33719,44,019,11,2020,M,0,0,0,1,0,0,0
33720,8,004,10,2020,O,0,1,0,0,0,0,0
33721,7,004,11,2020,F,0,1,0,0,0,0,0
33722,21,006,10,2020,M,0,1,0,0,0,0,0
33723,6,007,11,2020,M,0,1,0,0,0,0,0
33724,26,025,11,2020,F,1,0,0,0,0,0,0
33725,6,006,10,2020,F,0,1,0,0,0,0,0
33726,24,010,10,2020,F,0,1,0,0,0,0,0
33727,24,015,11,2020,F,0,1,0,0,0,0,0
33728,28,011,10,2020,F,0,1,0,0,0,0,0
33729,25,012,14,2022,F,1,0,0,0,0,0,0
33730,34,005,10,2020,M,0,0,0,0,0,0,1
33731,8,004,11,2020,M,0,1,0,0,0,0,0
33732,33,017,11,2020,M,1,0,0,0,0,0,0
33733,44,019,10,2020,F,1,0,0,0,0,0,0
33734,27,011,10,2020,M,0,1,0,0,0,0,0
33735,6,007,10,2020,M,0,1,0,0,0,0,0
33736,28,011,11,2020,F,0,1,0,0,0,0,0
33737,22,010,10,2020,M,1,0,0,0,0,0,0
33738,16,007,10,2020,F,0,1,0,0,0,0,0
33739,7,004,10,2020,M,0,1,0,0,0,0,0
33740,45,017,11,2020,M,0,0,0,1,0,0,0
33741,40,024,11,2020,M,1,0,0,0,0,0,0
33742,31,025,10,2020,F,0,1,0,0,0,0,0
33743,30,025,10,2020,F,1,0,0,0,0,0,0
33744,41,016,11,2020,M,0,1,0,0,0,0,0
33745,29,015,11,2020,F,0,1,0,0,0,0,0
33746,31,025,10,2020,F,0,1,0,0,0,0,0
33747,20,009,11,2020,F,0,1,0,0,0,0,0
33748,37,011,11,2020,F,0,0,1,0,0,0,0
33749,2,018,11,2020,O,0,1,0,0,0,0,0
33750,10,004,10,2020,M,0,1,0,0,0,0,0
33751,8,004,10,2020,F,0,1,0,0,0,0,0
33752,3,002,10,2020,F,0,1,0,0,0,0,0
33753,24,010,11,2020,F,0,1,0,0,0,0,0
33754,1,014,11,2020,F,0,1,0,0,0,0,0
33755,4,001,11,2020,M,0,1,0,0,0,0,0
33756,1,014,10,2020,F,0,1,0,0,0,0,0
33757,4,001,10,2020,M,0,1,0,0,0,0,0
33758,24,010,10,2020,M,0,1,0,0,0,0,0
33759,26,014,11,2020,M,1,0,0,0,0,0,0
33760,28,011,10,2020,F,0,1,0,0,0,0,0
33761,11,001,11,2020,M,0,1,0,0,0,0,0
33762,11,001,16,2020,M,1,0,0,0,0,0,0
33763,17,007,10,2020,M,0,1,0,0,0,0,0
33764,24,010,11,2020,M,0,1,0,0,0,0,0
33765,20,003,10,2020,F,0,1,0,0,0,0,0
33766,13,008,10,2020,F,0,0,0,1,0,0,0
33767,5,003,11,2020,M,0,1,0,0,0,0,0
33768,2,018,10,2020,F,0,1,0,0,0,0,0
33769,5,003,11,2020,M,0,1,0,0,0,0,0
33770,31,025,11,2020,F,1,0,0,0,0,0,0
33771,42,001,11,2020,M,0,1,0,0,0,0,0
33772,37,015,10,2020,F,0,1,0,0,0,0,0
33773,37,025,11,2020,M,0,1,0,0,0,0,0
33774,31,025,11,2020,M,1,0,0,0,0,0,0
33775,37,025,10,2020,M,1,0,0,0,0,0,0
33776,16,009,10,2020,M,0,1,0,0,0,0,0
33777,28,011,10,2020,M,0,1,0,0,0,0,0
33778,30,025,11,2020,F,1,0,0,0,0,0,0
33779,21,006,11,2020,F,0,1,0,0,0,0,0
33780,28,015,10,2020,M,0,1,0,0,0,0,0
33781,15,009,11,2020,F,1,0,0,0,0,0,0
33782,36,025,10,2020,M,1,0,0,0,0,0,0
33783,27,018,11,2020,M,0,1,0,0,0,0,0
33784,2,018,11,2020,M,0,1,0,0,0,0,0
33785,10,005,11,2020,M,0,1,0,0,0,0,0
33786,42,001,11,2020,F,0,1,0,0,0,0,0
33787,37,025,10,2020,M,0,1,0,0,0,0,0
33788,9,006,11,2020,F,0,1,0,0,0,0,0
33789,17,006,11,2020,F,0,1,0,0,0,0,0
33790,27,011,11,2020,F,0,1,0,0,0,0,0
33791,42,012,10,2020,M,1,0,0,0,0,0,0
33792,16,008,26,2021,F,1,0,0,0,0,0,0
33793,42,018,26,2021,M,0,1,0,0,0,0,0
33794,38,016,26,2021,F,1,0,0,0,0,0,0
33795,21,006,26,2021,M,0,1,0,0,0,0,0
33796,28,015,26,2021,M,1,0,0,0,0,0,0
33797,42,018,26,2021,F,0,1,0,0,0,0,0
33798,5,002,26,2021,F,0,1,0,0,0,0,0
33799,31,016,26,2021,F,1,0,0,0,0,0,0
33800,18,008,26,2021,M,0,1,0,0,0,0,0
33801,27,011,26,2021,M,0,1,0,0,0,0,0
33802,25,012,26,2021,F,1,0,0,0,0,0,0
33803,37,015,16,2021,M,1,0,0,0,0,0,0
33804,21,006,16,2021,M,0,1,0,0,0,0,0
33805,38,016,16,2021,M,0,0,0,1,0,0,0
33806,38,016,16,2021,M,1,0,0,0,0,0,0
33807,41,016,16,2021,F,0,0,0,0,0,0,1
33808,24,010,16,2021,F,0,1,0,0,0,0,0
33809,16,008,16,2021,M,0,1,0,0,0,0,0
33810,1,014,16,2021,M,0,0,0,1,0,0,0
33811,20,007,16,2021,M,0,1,0,0,0,0,0
33812,29,015,16,2021,M,1,0,0,0,0,0,0
33813,3,001,16,2021,M,0,1,0,0,0,0,0
33814,29,015,16,2021,F,0,1,0,0,0,0,0
33815,12,009,16,2021,F,0,1,0,0,0,0,0
33816,8,004,16,2021,F,0,1,0,0,0,0,0
33817,42,018,16,2021,M,0,1,0,0,0,0,0
33818,17,006,16,2021,M,0,1,0,0,0,0,0
33819,8,005,16,2021,M,0,1,0,0,0,0,0
33820,17,007,16,2021,F,0,1,0,0,0,0,0
33821,42,018,14,2022,M,0,1,0,0,0,0,0
33822,42,018,16,2021,M,0,1,0,0,0,0,0
33823,8,004,16,2021,F,0,1,0,0,0,0,0
33824,41,016,16,2021,M,0,1,0,0,0,0,0
33825,21,006,16,2021,M,0,1,0,0,0,0,0
33826,14,008,16,2021,M,0,0,0,1,0,0,0
33827,34,022,16,2021,F,0,0,1,0,0,0,0
33828,23,008,16,2021,M,1,0,0,0,0,0,0
33829,40,020,16,2021,M,0,0,0,1,0,0,0
33830,20,007,16,2021,F,0,1,0,0,0,0,0
33831,7,004,16,2021,F,0,1,0,0,0,0,0
33832,27,011,16,2021,F,0,1,0,0,0,0,0
33833,26,025,16,2021,F,1,0,0,0,0,0,0
33834,49,024,16,2021,M,0,0,0,1,0,0,0
33835,7,004,16,2021,M,0,1,0,0,0,0,0
33836,42,018,16,2021,M,0,0,0,1,0,0,0
33837,3,002,16,2021,F,0,1,0,0,0,0,0
33838,15,007,16,2021,F,0,1,0,0,0,0,0
33839,37,015,16,2021,M,0,1,0,0,0,0,0
33840,26,025,16,2021,M,0,1,0,0,0,0,0
33841,46,019,16,2021,M,0,1,0,0,0,0,0
33842,44,019,16,2021,M,0,1,0,0,0,0,0
33843,28,011,16,2021,F,0,1,0,0,0,0,0
33844,1,014,16,2021,F,0,1,0,0,0,0,0
